event_name,user_pseudo_id,item_id,item_name
select_item,11A4D69E10AF47D6893B1C602E34363E,238,MenInTheKitchenID
select_item,11A4D69E10AF47D6893B1C602E34363E,705,ayam geprek judes
select_item,11A4D69E10AF47D6893B1C602E34363E,72,Baso INO - Pasar Minggu
select_item,11A4D69E10AF47D6893B1C602E34363E,549,GEROBAK JEMPOL
add_to_cart,11A4D69E10AF47D6893B1C602E34363E,5618,KULIT KRISPIH NAGIH
add_to_cart,11A4D69E10AF47D6893B1C602E34363E,5116,Nasi JEMPOL  香ばしいご飯!
select_item,184AB5375FBF4B1E87AC173A5D968F97,14148,Daging Empal Gepuk
add_to_cart,184AB5375FBF4B1E87AC173A5D968F97,14148,Daging Empal Gepuk
select_item,184AB5375FBF4B1E87AC173A5D968F97,14149,Ikan Tuna Rica 
add_to_cart,184AB5375FBF4B1E87AC173A5D968F97,14149,Ikan Tuna Rica 
select_item,184AB5375FBF4B1E87AC173A5D968F97,14149,Ikan Tuna Rica 
add_to_cart,184AB5375FBF4B1E87AC173A5D968F97,14149,Ikan Tuna Rica 
remove_from_cart,184AB5375FBF4B1E87AC173A5D968F97,16325,(not set)
select_item,1A621B21611143EDBE360AEB25690882,13587,Nasi Sapi Lada Hitam
select_item,1A621B21611143EDBE360AEB25690882,5445,Ayam Suwir Pedas Mini
select_item,1A621B21611143EDBE360AEB25690882,13587,Nasi Sapi Lada Hitam
add_to_cart,1A621B21611143EDBE360AEB25690882,13587,Nasi Sapi Lada Hitam
select_item,1A621B21611143EDBE360AEB25690882,13588,Nasi Ayam Bakar
add_to_cart,1A621B21611143EDBE360AEB25690882,13588,Nasi Ayam Bakar
select_item,1A621B21611143EDBE360AEB25690882,13601,Nasi Gudeg
select_item,1A621B21611143EDBE360AEB25690882,4525,Chicken Butter Sweet Soy saviour (250gr)
select_item,1A621B21611143EDBE360AEB25690882,6521,Vegan Nugget (Plant Based) 200 gram (3x)
select_item,1A621B21611143EDBE360AEB25690882,1574,Ayam Taliwang
select_item,1C935B9465004203ABFBB4682D903FE7,13946,Ayam Pandan
select_item,1C935B9465004203ABFBB4682D903FE7,5732,Dimsum Pax Besar Mix
select_item,1C935B9465004203ABFBB4682D903FE7,533,Meatball Tempe
add_to_cart,1C935B9465004203ABFBB4682D903FE7,533,Meatball Tempe
select_item,1C935B9465004203ABFBB4682D903FE7,9008,Hainan Chicken Rice
add_to_cart,1C935B9465004203ABFBB4682D903FE7,9008,Hainan Chicken Rice
select_item,1D9BCDA80FEA49E6B4EE446D923B9CC8,13380,Nasi Ayam Saus Barbeque
select_item,1D9BCDA80FEA49E6B4EE446D923B9CC8,1798,Nasi Liwet Ayam Ketumbar
select_item,1D9BCDA80FEA49E6B4EE446D923B9CC8,5598,Nasi Bogana Ayam Bumbu Kuning
select_item,1D9BCDA80FEA49E6B4EE446D923B9CC8,713,Nasi Dak Galbi
select_item,1D9BCDA80FEA49E6B4EE446D923B9CC8,1732,Chicken Blackpepper & Potato Wedges
select_item,1D9BCDA80FEA49E6B4EE446D923B9CC8,1893,Spaghetti with Chicken and Sambal Matah
select_item,1D9BCDA80FEA49E6B4EE446D923B9CC8,1465,Sambal Matah Chicken Spaghetti
select_item,1D9BCDA80FEA49E6B4EE446D923B9CC8,266,Chicken Karage Geprek Don
select_item,1D9BCDA80FEA49E6B4EE446D923B9CC8,7793,Nasi Ayam Bakar dan Tahu Goreng
select_item,1D9BCDA80FEA49E6B4EE446D923B9CC8,7790,Nasi Ayam Bakar dan Bakwan Jagung
select_item,1D9BCDA80FEA49E6B4EE446D923B9CC8,533,Meatball Tempe
select_item,1D9BCDA80FEA49E6B4EE446D923B9CC8,9008,Hainan Chicken Rice
select_item,1D9BCDA80FEA49E6B4EE446D923B9CC8,1894,Creamy Mushroom Spaghetti Chicken
select_item,1D9BCDA80FEA49E6B4EE446D923B9CC8,1789,Set Nasi Ayam Rendang by AJ Catering
select_item,1D9BCDA80FEA49E6B4EE446D923B9CC8,5496,Aglio Olio with Fried Shrimp
select_item,1D9BCDA80FEA49E6B4EE446D923B9CC8,5536,Chicken Bolognese Penne & Sauteed Vegetables
select_item,1DA1B795042848A787A9AF083B214165,355,Tastylicious Rantangan (2-3 pax) - Lunch
select_item,1DA1B795042848A787A9AF083B214165,1541,Paket Langganan Couple Eatever
select_item,1DA1B795042848A787A9AF083B214165,1364,Lauk Spesial Nutripack 3 Porsi
select_item,1DA1B795042848A787A9AF083B214165,1364,Lauk Spesial Nutripack 3 Porsi
add_to_cart,1DA1B795042848A787A9AF083B214165,1364,Lauk Spesial Nutripack 3 Porsi
add_to_cart,1DA1B795042848A787A9AF083B214165,1364,Lauk Spesial Nutripack 3 Porsi
add_to_cart,1DA1B795042848A787A9AF083B214165,1364,Lauk Spesial Nutripack 3 Porsi
add_to_cart,1DA1B795042848A787A9AF083B214165,1364,Lauk Spesial Nutripack 3 Porsi
add_to_cart,1DA1B795042848A787A9AF083B214165,1364,Lauk Spesial Nutripack 3 Porsi
select_item,20A41A2253E843BEA54916B6520CFB67,1540,Paket Langganan Family Eatever
select_item,20A41A2253E843BEA54916B6520CFB67,1540,Paket Langganan Family Eatever
select_item,20A41A2253E843BEA54916B6520CFB67,355,Tastylicious Rantangan (2-3 pax) - Lunch
select_item,20A41A2253E843BEA54916B6520CFB67,1541,Paket Langganan Couple Eatever
select_item,20A41A2253E843BEA54916B6520CFB67,1511,Bundling 2 Pack Tasty Kulina x Twenty8
select_item,20A41A2253E843BEA54916B6520CFB67,1123,Deluxe Lunch Bundling (3 pax)
select_item,20A41A2253E843BEA54916B6520CFB67,1492,Bundling 2 Pax Pink Lunch
select_item,20A41A2253E843BEA54916B6520CFB67,1434,Basic Lunch Bundling (2 pax)
select_item,20A41A2253E843BEA54916B6520CFB67,12019,Bundling 2 Pax Nasi Dori Cabai Garam
select_item,20A41A2253E843BEA54916B6520CFB67,1511,Bundling 2 Pack Tasty Kulina x Twenty8
select_item,20A41A2253E843BEA54916B6520CFB67,1526,Bundling 2 Pack Tasty II Kulina x Twenty8
select_item,20A41A2253E843BEA54916B6520CFB67,1123,Deluxe Lunch Bundling (3 pax)
select_item,20A41A2253E843BEA54916B6520CFB67,1491,Bundling 2 Pax Java Lunch
select_item,20A41A2253E843BEA54916B6520CFB67,1526,Bundling 2 Pack Tasty II Kulina x Twenty8
select_item,20A41A2253E843BEA54916B6520CFB67,1434,Basic Lunch Bundling (2 pax)
select_item,20A41A2253E843BEA54916B6520CFB67,1444,Sajian Sunda Ceu Kokom Bundling (2 Pax)
select_item,20A41A2253E843BEA54916B6520CFB67,1491,Bundling 2 Pax Java Lunch
select_item,20A41A2253E843BEA54916B6520CFB67,1511,Bundling 2 Pack Tasty Kulina x Twenty8
select_item,20A41A2253E843BEA54916B6520CFB67,1530,Treats
select_item,20A41A2253E843BEA54916B6520CFB67,1530,Treats
select_item,20A41A2253E843BEA54916B6520CFB67,1528,Savoury
select_item,20A41A2253E843BEA54916B6520CFB67,76,Barasa by KokoWoku
select_item,20A41A2253E843BEA54916B6520CFB67,11428,Nasi Dori Cabai Garam
select_item,261031A7A601484A95EF45A805CD9BA4,1491,Bundling 2 Pax Java Lunch
add_to_cart,261031A7A601484A95EF45A805CD9BA4,1491,Bundling 2 Pax Java Lunch
add_to_cart,261031A7A601484A95EF45A805CD9BA4,1491,Bundling 2 Pax Java Lunch
add_to_cart,261031A7A601484A95EF45A805CD9BA4,1491,Bundling 2 Pax Java Lunch
add_to_cart,261031A7A601484A95EF45A805CD9BA4,1491,Bundling 2 Pax Java Lunch
add_to_cart,261031A7A601484A95EF45A805CD9BA4,1491,Bundling 2 Pax Java Lunch
select_item,261031A7A601484A95EF45A805CD9BA4,1440,Basic Dinner Bundling (2 pax)
select_item,261031A7A601484A95EF45A805CD9BA4,1541,Paket Langganan Couple Eatever
select_item,261031A7A601484A95EF45A805CD9BA4,1475,Bundling 2 pax Soto Nusantara
select_item,261031A7A601484A95EF45A805CD9BA4,1491,Bundling 2 Pax Java Lunch
select_item,261031A7A601484A95EF45A805CD9BA4,1432,Deluxe Lunch Bundling (2 pax)
add_to_cart,261031A7A601484A95EF45A805CD9BA4,1432,Deluxe Lunch Bundling (2 pax)
add_to_cart,261031A7A601484A95EF45A805CD9BA4,1432,Deluxe Lunch Bundling (2 pax)
add_to_cart,261031A7A601484A95EF45A805CD9BA4,1432,Deluxe Lunch Bundling (2 pax)
add_to_cart,261031A7A601484A95EF45A805CD9BA4,1432,Deluxe Lunch Bundling (2 pax)
add_to_cart,261031A7A601484A95EF45A805CD9BA4,1432,Deluxe Lunch Bundling (2 pax)
remove_from_cart,261031A7A601484A95EF45A805CD9BA4,13217,(not set)
select_item,294868E652E740288D6FE61C8C8B44E1,1824,Kebab Wagen PHX Bintaro
select_item,294868E652E740288D6FE61C8C8B44E1,1828,Family Cake and Cookies
select_item,294868E652E740288D6FE61C8C8B44E1,1499,GYUMORA
select_item,294868E652E740288D6FE61C8C8B44E1,380,"Steak Hotel By Holycow!, Veteran"
select_item,294868E652E740288D6FE61C8C8B44E1,826,"Kazuhiro, Supermall Karawaci"
select_item,294868E652E740288D6FE61C8C8B44E1,1160,Ayam Bakar Madu Sabana Lamak
add_to_cart,294868E652E740288D6FE61C8C8B44E1,11420,Ayam Bakar Madu Khas Padang
select_item,294868E652E740288D6FE61C8C8B44E1,760,Dapur Noona Sherly
select_item,294868E652E740288D6FE61C8C8B44E1,845,Aceh Food Authentic
select_item,294868E652E740288D6FE61C8C8B44E1,1160,Ayam Bakar Madu Sabana Lamak
add_to_cart,294868E652E740288D6FE61C8C8B44E1,11422,Ayam Penyet Pedas
select_item,294868E652E740288D6FE61C8C8B44E1,1065,Sate Madura Cak Mukid Cilalung 
add_to_cart,294868E652E740288D6FE61C8C8B44E1,9713,sate kambing bumbu kecap 5 tusuk 
select_item,294868E652E740288D6FE61C8C8B44E1,871,Klatak Klotok
add_to_cart,294868E652E740288D6FE61C8C8B44E1,10951,Gulai Kambing + Nasi
add_to_cart,294868E652E740288D6FE61C8C8B44E1,10885,Sate Kerbau (8 tusuk)
select_item,294868E652E740288D6FE61C8C8B44E1,13945,Ayam Saus BBQ
select_item,294868E652E740288D6FE61C8C8B44E1,13759,Nasi Cumi Pedas Kemangi
select_item,294868E652E740288D6FE61C8C8B44E1,13380,Nasi Ayam Saus Barbeque
add_to_cart,294868E652E740288D6FE61C8C8B44E1,13380,Nasi Ayam Saus Barbeque
select_item,294868E652E740288D6FE61C8C8B44E1,13381,Nasi Ayam Saus Telur Asin
add_to_cart,294868E652E740288D6FE61C8C8B44E1,13381,Nasi Ayam Saus Telur Asin
select_item,294868E652E740288D6FE61C8C8B44E1,605,PopChon Chicken
select_item,294868E652E740288D6FE61C8C8B44E1,1349,zea korean street food
select_item,294868E652E740288D6FE61C8C8B44E1,420,Pangan Kitchen
select_item,294868E652E740288D6FE61C8C8B44E1,518,Bakmi Teladan
select_item,294868E652E740288D6FE61C8C8B44E1,871,Klatak Klotok
select_item,294868E652E740288D6FE61C8C8B44E1,889,Gudeh Mas Goen's.co
select_item,294868E652E740288D6FE61C8C8B44E1,1086,Opoiki Coffee & Eatery
add_to_cart,294868E652E740288D6FE61C8C8B44E1,10563,Monster Burger
add_to_cart,294868E652E740288D6FE61C8C8B44E1,10566,Iga Panggang Telur Kriux
remove_from_cart,294868E652E740288D6FE61C8C8B44E1,10563,(not set)
add_to_cart,294868E652E740288D6FE61C8C8B44E1,10564,Smoked Beef Burger
select_item,294868E652E740288D6FE61C8C8B44E1,1086,Opoiki Coffee & Eatery
select_item,294868E652E740288D6FE61C8C8B44E1,658,Pangsit goreng Mas WIL
add_to_cart,294868E652E740288D6FE61C8C8B44E1,5890,Pangsit goreng Viral
select_item,294868E652E740288D6FE61C8C8B44E1,1888,Mie Menteng95
select_item,294868E652E740288D6FE61C8C8B44E1,1086,Opoiki Coffee & Eatery
add_to_cart,294868E652E740288D6FE61C8C8B44E1,10565,Double Cheese Burger
add_to_cart,294868E652E740288D6FE61C8C8B44E1,10566,Iga Panggang Telur Kriux
select_item,2AE3AEC96E6A4AA88658E48C560ADE9B,13245,Nasi Dori Sambal Matah
select_item,2C2223ED85B14C199406122E332C28A0,566,AYAM BAKAR DAPUR BUNDA
add_to_cart,2C2223ED85B14C199406122E332C28A0,5203,AYAM BAKAR NASI
add_to_cart,2C2223ED85B14C199406122E332C28A0,5240,JERUK HANGAT PERAS MANIS
select_item,2C2223ED85B14C199406122E332C28A0,695,Dapur Mawarnih 
select_item,2C2223ED85B14C199406122E332C28A0,1899,Burger Pasta Dapoer Keju Demplon
select_item,2C2223ED85B14C199406122E332C28A0,210,Rush Hour
add_to_cart,2C2223ED85B14C199406122E332C28A0,1334,Honey BBQ Wings 4 pcs
add_to_cart,2C2223ED85B14C199406122E332C28A0,1314,Kungpao Beef
select_item,2C2223ED85B14C199406122E332C28A0,169,Pisang Goreng Toping Jeung Pen
add_to_cart,2C2223ED85B14C199406122E332C28A0,1182,Pisang Goreng Toping Nutella (10 pcs/porsi)
begin_checkout,2C2223ED85B14C199406122E332C28A0,1182,Pisang Goreng Toping Nutella (10 pcs/porsi)
select_item,2C2223ED85B14C199406122E332C28A0,111,Banana Nugget Juara Saharjo
add_to_cart,2C2223ED85B14C199406122E332C28A0,17197,Banana Nugget - Hazelnut 
begin_checkout,2C2223ED85B14C199406122E332C28A0,17197,Banana Nugget - Hazelnut 
select_item,2DA54230056D4FAF8E77598E5A28FB37,1419,Fit Burger
select_item,2DA54230056D4FAF8E77598E5A28FB37,13470,Baked Salmon Teriyaki and Salad with Thousand Island Dressing
select_item,2DA54230056D4FAF8E77598E5A28FB37,505,Kupat Tahu Bandung
select_item,2DA54230056D4FAF8E77598E5A28FB37,6868,Battered Fish & Chips
select_item,2DA54230056D4FAF8E77598E5A28FB37,1732,Chicken Blackpepper & Potato Wedges
add_to_wishlist,2DA54230056D4FAF8E77598E5A28FB37,1732,Chicken Blackpepper & Potato Wedges
add_to_wishlist,2DA54230056D4FAF8E77598E5A28FB37,1732,Chicken Blackpepper & Potato Wedges
select_item,2DA54230056D4FAF8E77598E5A28FB37,13293,Ayam Kecap Cabai Ijo
select_item,2DA54230056D4FAF8E77598E5A28FB37,10433,Nasi Bakar Ayam Suir
select_item,2DA54230056D4FAF8E77598E5A28FB37,987,Pasta Salad
select_item,2DA54230056D4FAF8E77598E5A28FB37,13381,Nasi Ayam Saus Telur Asin
select_item,2DA54230056D4FAF8E77598E5A28FB37,13246,Nasi Ayam Rica-rica
select_item,2DA54230056D4FAF8E77598E5A28FB37,13945,Ayam Saus BBQ
select_item,2DA54230056D4FAF8E77598E5A28FB37,8157,Snack Box Tampah isi 3 
select_item,2DA54230056D4FAF8E77598E5A28FB37,9920,Paket Lengkap Nasi Kuning Basic + Air Mineral
select_item,2DA54230056D4FAF8E77598E5A28FB37,9839,Paket Lengkap Butter Rice Chicken Teriyaki + Air Mineral
select_item,2DA54230056D4FAF8E77598E5A28FB37,2607,Nasi Campur Bali Besek Mini
select_item,2DA54230056D4FAF8E77598E5A28FB37,9920,Paket Lengkap Nasi Kuning Basic + Air Mineral
select_item,2DA54230056D4FAF8E77598E5A28FB37,13599,Ayam Goreng dan Sayur Sop
select_item,2DA54230056D4FAF8E77598E5A28FB37,1732,Chicken Blackpepper & Potato Wedges
select_item,2DA54230056D4FAF8E77598E5A28FB37,1732,Chicken Blackpepper & Potato Wedges
select_item,2DA54230056D4FAF8E77598E5A28FB37,13470,Baked Salmon Teriyaki and Salad with Thousand Island Dressing
select_item,2DA54230056D4FAF8E77598E5A28FB37,1893,Spaghetti with Chicken and Sambal Matah
select_item,2DA54230056D4FAF8E77598E5A28FB37,1732,Chicken Blackpepper & Potato Wedges
select_item,2DA54230056D4FAF8E77598E5A28FB37,1,"""Fried"" Chicken"
add_to_wishlist,2DA54230056D4FAF8E77598E5A28FB37,13471,Beef Kebab and Cauliflower Brown Rice
add_to_wishlist,2DA54230056D4FAF8E77598E5A28FB37,13471,Beef Kebab and Cauliflower Brown Rice
select_item,2DA54230056D4FAF8E77598E5A28FB37,822,Nasi Liwet Beras Merah dan Tahu Bacem
select_item,2DA54230056D4FAF8E77598E5A28FB37,9536,Pad Thai
select_item,2DA54230056D4FAF8E77598E5A28FB37,12728,Ricebowls Nasi Ayam Woku
select_item,2DA54230056D4FAF8E77598E5A28FB37,11949,Nasi Merah Sambal Goreng Tahu
select_item,2DA54230056D4FAF8E77598E5A28FB37,1220,Tofu Asam Manis
select_item,2DA54230056D4FAF8E77598E5A28FB37,1265,Yakiniku Gyudon
select_item,2DA54230056D4FAF8E77598E5A28FB37,1,"""Fried"" Chicken"
select_item,2DA54230056D4FAF8E77598E5A28FB37,1082,Russian Salad
select_item,2EEED123BF5849C0BAC31A7F1866FABF,841,Nasi Merah Ayam Panggang Bumbu Kuning
select_item,2EEED123BF5849C0BAC31A7F1866FABF,13958,Aglio Olio with Fried Shrimp + Es Kopi Susu
select_item,2EEED123BF5849C0BAC31A7F1866FABF,10569,Nasi Merah Ayam Kungpao
select_item,2EEED123BF5849C0BAC31A7F1866FABF,13640,Paket Bakar Luber Kecap
select_item,2EEED123BF5849C0BAC31A7F1866FABF,11233,Nasi Goreng Smoked Beef
select_item,2EEED123BF5849C0BAC31A7F1866FABF,1835,Beef Kani Mentai Rice
select_item,2EEED123BF5849C0BAC31A7F1866FABF,6872,Nasi Kebuli Ayam
select_item,2EEED123BF5849C0BAC31A7F1866FABF,9536,Pad Thai
add_to_wishlist,2EEED123BF5849C0BAC31A7F1866FABF,9536,Pad Thai
add_to_wishlist,2EEED123BF5849C0BAC31A7F1866FABF,9536,Pad Thai
select_item,2EEED123BF5849C0BAC31A7F1866FABF,12185,Nasi Iga Bakar Madu
select_item,3011FAAD4C9647D5BF02CCB6F32B4CAF,823,Nasi Liwet Cumi Asin
add_to_cart,3011FAAD4C9647D5BF02CCB6F32B4CAF,823,Nasi Liwet Cumi Asin
select_item,30A9CC940E2E4965A3B6D98E8C8A5B91,455,Japanese Chicken Curry
remove_from_cart,30A9CC940E2E4965A3B6D98E8C8A5B91,8375,(not set)
remove_from_cart,30A9CC940E2E4965A3B6D98E8C8A5B91,9883,(not set)
remove_from_cart,30A9CC940E2E4965A3B6D98E8C8A5B91,13815,(not set)
begin_checkout,30A9CC940E2E4965A3B6D98E8C8A5B91,10074,Chicken Sambal Geprek
select_item,30A9CC940E2E4965A3B6D98E8C8A5B91,13471,Beef Kebab and Cauliflower Brown Rice
select_item,30A9CC940E2E4965A3B6D98E8C8A5B91,893,Nasi Sapi Lada Hitam
select_item,30A9CC940E2E4965A3B6D98E8C8A5B91,544,Mie Keriting Ayam Chasiu
add_to_cart,30A9CC940E2E4965A3B6D98E8C8A5B91,544,Mie Keriting Ayam Chasiu
select_item,30A9CC940E2E4965A3B6D98E8C8A5B91,706,Nasi Cumi ala Dapur Jakarta
add_to_cart,30A9CC940E2E4965A3B6D98E8C8A5B91,706,Nasi Cumi ala Dapur Jakarta
select_item,30A9CC940E2E4965A3B6D98E8C8A5B91,2415,Tuna Kecombrang Dabu-Dabu
add_to_cart,30A9CC940E2E4965A3B6D98E8C8A5B91,2415,Tuna Kecombrang Dabu-Dabu
select_item,30A9CC940E2E4965A3B6D98E8C8A5B91,7824,Nasi Bakar Ikan Jambal Roti pedas
add_to_cart,30A9CC940E2E4965A3B6D98E8C8A5B91,7824,Nasi Bakar Ikan Jambal Roti pedas
select_item,38D5030D856245BCA844F76838EB118F,1540,Paket Langganan Family Eatever
select_item,38D5030D856245BCA844F76838EB118F,1364,Lauk Spesial Nutripack 3 Porsi
select_item,3EE139A484D74783A634355C7209ECA6,18,Deluxe Lunch
select_item,3EE139A484D74783A634355C7209ECA6,931,The Soy Story
select_item,3EE139A484D74783A634355C7209ECA6,1034,Oh! Salad
select_item,3EE139A484D74783A634355C7209ECA6,61,Java Lunch
select_item,3EE139A484D74783A634355C7209ECA6,1,Basic Lunch
select_item,3EE139A484D74783A634355C7209ECA6,126,Aleph by AJ Catering
select_item,3EE139A484D74783A634355C7209ECA6,91,Mini Basic
select_item,3EE139A484D74783A634355C7209ECA6,88,Makmur (Makan Murah)
select_item,3EE139A484D74783A634355C7209ECA6,1182,Mau Tahu?
select_item,3EE139A484D74783A634355C7209ECA6,1497,Tasty
select_item,3EE139A484D74783A634355C7209ECA6,1525,Tasty II
select_item,3EE139A484D74783A634355C7209ECA6,1524,Basic Lunch Plus
select_item,3EE139A484D74783A634355C7209ECA6,1535,Spicy
select_item,3F473D18E3904BA49E163B4B0ED93D7F,355,Tastylicious Rantangan (2-3 pax) - Lunch
select_item,3F473D18E3904BA49E163B4B0ED93D7F,1540,Paket Langganan Family Eatever
select_item,3F473D18E3904BA49E163B4B0ED93D7F,1495,Lauk Spesial Nutripack 4 Porsi
select_item,3F473D18E3904BA49E163B4B0ED93D7F,1438,Basic Lunch Bundling (5 pax)
select_item,4370017B0908452AB2EF6251D605FEFD,987,Pasta Salad
select_item,4370017B0908452AB2EF6251D605FEFD,11627,A Fresh Farm Tuna Salad
select_item,4370017B0908452AB2EF6251D605FEFD,13470,Baked Salmon Teriyaki and Salad with Thousand Island Dressing
select_item,4370017B0908452AB2EF6251D605FEFD,12258,Dori Katsu Avocado Salad
select_item,4370017B0908452AB2EF6251D605FEFD,13470,Baked Salmon Teriyaki and Salad with Thousand Island Dressing
select_item,440BE1A905E4447D821B7748D547092C,19,Eat Pork Love
select_item,440BE1A905E4447D821B7748D547092C,246,sop iga bang jaya
select_item,440BE1A905E4447D821B7748D547092C,1551,Katering Makan Siang
select_item,440BE1A905E4447D821B7748D547092C,149,Nasi Lemak 25 Gandaria Utara
select_item,440BE1A905E4447D821B7748D547092C,1775,Halo Bali Kemang
select_item,46E00FF8E0654B0D961F734A17C8DBD2,1532,Suapan Sedap
select_item,46E00FF8E0654B0D961F734A17C8DBD2,75,Hemat Nusantara
select_item,46E00FF8E0654B0D961F734A17C8DBD2,969,Small Family Pack
select_item,4FAE297A6C014F5F8A6514CB14F14B14,7358,Kebab Mozarella (daging sapi) 650 gram
select_item,508B1CC7DDE54296B96DECD43929BD1E,576,"Warung Anturi, Misop Medan/Bakmi Medan, "
select_item,508B1CC7DDE54296B96DECD43929BD1E,705,ayam geprek judes
select_item,508B1CC7DDE54296B96DECD43929BD1E,1454,Aneka nasi dan kue LarasFood
select_item,508B1CC7DDE54296B96DECD43929BD1E,1879,Soto dan Gorengan Bunda Nung
select_item,508B1CC7DDE54296B96DECD43929BD1E,131,Halo Bali
select_item,508B1CC7DDE54296B96DECD43929BD1E,402,Presto Panggang
select_item,508B1CC7DDE54296B96DECD43929BD1E,1454,Aneka nasi dan kue LarasFood
select_item,508B1CC7DDE54296B96DECD43929BD1E,1721,"Ricebox-Overgood, Mega Kuningan"
select_item,508B1CC7DDE54296B96DECD43929BD1E,1721,"Ricebox-Overgood, Mega Kuningan"
select_item,508B1CC7DDE54296B96DECD43929BD1E,1879,Soto dan Gorengan Bunda Nung
select_item,508B1CC7DDE54296B96DECD43929BD1E,417,Hungry Attack
select_item,508B1CC7DDE54296B96DECD43929BD1E,1358,Bakso Panglima Menteng
select_item,508B1CC7DDE54296B96DECD43929BD1E,1973,warchick
select_item,508B1CC7DDE54296B96DECD43929BD1E,31,Loka Padang Sudirman Park
select_item,508B1CC7DDE54296B96DECD43929BD1E,866,Planta Kitchen
select_item,508B1CC7DDE54296B96DECD43929BD1E,1055,Kemangi Rice Box Menteng
select_item,508B1CC7DDE54296B96DECD43929BD1E,402,Presto Panggang
select_item,508B1CC7DDE54296B96DECD43929BD1E,402,Presto Panggang
select_item,508B1CC7DDE54296B96DECD43929BD1E,402,Presto Panggang
select_item,508B1CC7DDE54296B96DECD43929BD1E,1247,Restoran Padang Chaya Minang
select_item,508B1CC7DDE54296B96DECD43929BD1E,695,Dapur Mawarnih 
select_item,508B1CC7DDE54296B96DECD43929BD1E,1358,Bakso Panglima Menteng
select_item,508B1CC7DDE54296B96DECD43929BD1E,1987,pisang goreng mantan
add_to_cart,508B1CC7DDE54296B96DECD43929BD1E,20236,pisang goreng keju susu
select_item,55686B71B98E4462BF3BF16DFBF06764,76,Barasa by KokoWoku
select_item,55686B71B98E4462BF3BF16DFBF06764,1124,nasi briyani kebuli depok
select_item,55686B71B98E4462BF3BF16DFBF06764,387,Spring Kitchen
select_item,5B745D795EC74D5DA34EE03DB4C21656,1528,Savoury
select_item,5B745D795EC74D5DA34EE03DB4C21656,1530,Treats
select_item,5B745D795EC74D5DA34EE03DB4C21656,75,Hemat Nusantara
select_item,5B745D795EC74D5DA34EE03DB4C21656,288,Happy Lunchie!
select_item,5B745D795EC74D5DA34EE03DB4C21656,1532,Suapan Sedap
select_item,5B745D795EC74D5DA34EE03DB4C21656,13759,Nasi Cumi Pedas Kemangi
select_item,5B745D795EC74D5DA34EE03DB4C21656,13759,Nasi Cumi Pedas Kemangi
select_item,5B745D795EC74D5DA34EE03DB4C21656,1528,Savoury
select_item,5B745D795EC74D5DA34EE03DB4C21656,1530,Treats
select_item,5B745D795EC74D5DA34EE03DB4C21656,18,Deluxe Lunch
select_item,5B745D795EC74D5DA34EE03DB4C21656,931,The Soy Story
select_item,5B745D795EC74D5DA34EE03DB4C21656,18,Deluxe Lunch
select_item,5B745D795EC74D5DA34EE03DB4C21656,1528,Savoury
select_item,5BE770E39D834B8B9CF7AEF3FA9FA967,13586,Nasi Ayam Kuluyuk
add_to_cart,5BE770E39D834B8B9CF7AEF3FA9FA967,13586,Nasi Ayam Kuluyuk
select_item,5BE770E39D834B8B9CF7AEF3FA9FA967,5599,Nasi Bogana Ayam Bumbu Kuning
add_to_cart,5BE770E39D834B8B9CF7AEF3FA9FA967,5599,Nasi Bogana Ayam Bumbu Kuning
select_item,632EBBA6DDD04051A9E808C86A301A74,1739,Wings street pancoran
select_item,6708AC12C03A4EE4BF7ED4F6057CA2F2,1703,Kamilarasa Kitchen
select_item,6708AC12C03A4EE4BF7ED4F6057CA2F2,886,OK! (Optima's Kitchen) 
select_item,6708AC12C03A4EE4BF7ED4F6057CA2F2,861,Areeya thai streetfood
select_item,6801659CFAB54CDF82D356AA19FDF6BA,4342,Nasi Goreng Telur Bakso
select_item,6801659CFAB54CDF82D356AA19FDF6BA,566,Nasi Ayam Bakar dan Kentang Balado
select_item,6801659CFAB54CDF82D356AA19FDF6BA,6989,Opor Ayam by Dapur Omming's
select_item,6801659CFAB54CDF82D356AA19FDF6BA,6990,Semur Daging Sapi
select_item,6801659CFAB54CDF82D356AA19FDF6BA,6905,Cumi Asin Tumis Cabe Ijo Tempe
select_item,6801659CFAB54CDF82D356AA19FDF6BA,6895,Tongkol Suwir Cabe Ijo
select_item,6801659CFAB54CDF82D356AA19FDF6BA,1630,Pepes Ayam dan Sayur Asem (3 porsi)
select_item,6801659CFAB54CDF82D356AA19FDF6BA,7790,Nasi Ayam Bakar dan Bakwan Jagung
select_item,6801659CFAB54CDF82D356AA19FDF6BA,4342,Nasi Goreng Telur Bakso
select_item,6801659CFAB54CDF82D356AA19FDF6BA,13380,Nasi Ayam Saus Barbeque
select_item,6A3004D92D6B4C4E9B60D45F437F6151,1532,Suapan Sedap
select_item,6A3004D92D6B4C4E9B60D45F437F6151,1528,Savoury
select_item,6A3004D92D6B4C4E9B60D45F437F6151,1530,Treats
select_item,6A3004D92D6B4C4E9B60D45F437F6151,1,Basic Lunch
select_item,6A3004D92D6B4C4E9B60D45F437F6151,1,Basic Lunch
select_item,6A3004D92D6B4C4E9B60D45F437F6151,1530,Treats
select_item,6A3004D92D6B4C4E9B60D45F437F6151,1530,Treats
select_item,6A3004D92D6B4C4E9B60D45F437F6151,1528,Savoury
